is_buggy,h1,h2,N1,N2,complexity,loc,lloc,sloc,comments,multi,blank,single_comments,no_of_files,no_of_added_files,no_of_added_python_files,no_of_modified_files,no_of_modified_python_files,no_of_copied_files,no_of_copied_python_files,no_of_deleted_files,no_of_deleted_python_files,author_previous_commits,author_previous_file_changes
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,2,4,5,17,17,17,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,5,10,6,10,5,9,7,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,3,9,8,8,1,0,0,1,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,3,5,5,5,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,6,2,6,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0
0,0,0,0,0,1,12,1,12,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,3,4,4,4,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,3,6,3,6,5,8,8,8,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,0,0,0,0,2,5,5,5,0,0,0,0,9,0,0,9,5,0,0,0,0,0,0
0,4,9,5,10,4,4,2,3,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,2,1,2,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,2,1,0,0,2,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,1,62,2,57,6,0,5,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
0,0,0,0,0,1,3,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,5,1,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,2,3,2,4,2,2,2,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,2,4,2,4,2,4,2,4,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,5,28,25,50,15,17,13,16,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,2,7,4,9,5,19,1,19,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,3,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,2,5,3,6,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,7,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
0,1,2,1,2,1,7,1,7,1,0,0,0,18,0,0,18,18,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,7,4,0,0,1,0,0,0
0,1,2,1,2,1,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,0,0,0,0,1,6,2,6,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0
0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,1,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,1,1,0,0
0,1,2,1,2,18,47,45,45,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0
0,1,2,1,2,2,3,2,2,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,7,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,7,6,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,5,2,0,0,0,0,0,0
0,1,2,1,2,1,1,1,1,0,0,0,0,8,0,0,8,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,3,5,3,5,3,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,3,8,7,14,5,33,24,24,5,0,4,5,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,1,2,1,2,1,4,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,40,1,0,0,31,9,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,19,2,19,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,3,1,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0,1,1,0,0
0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,3,1,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,1,13,1,0,0,10,3,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,3,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,30,0,0,30,29,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
0,0,0,0,0,1,56,2,56,18,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
0,1,2,1,2,2,2,2,2,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,2,7,6,10,5,16,16,15,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,4,0,0,1,0,0,0
0,3,9,5,9,11,20,15,15,5,0,0,5,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,10,1,0,0,8,2,0,6,0,0,6,6,0,0,0,0,0,0
0,5,12,11,19,10,36,26,25,12,0,0,11,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,155,0,0,155,155,0,0,0,0,0,0
0,0,0,0,0,1,10,1,10,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,6,24,13,25,7,3,1,3,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,24,1,0,0,17,7,0,2,0,0,2,1,0,0,0,0,0,0
0,2,3,2,4,3,4,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,3,2,0,0,1,1,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,4,5,5,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,10,1,0,0,6,4,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,1,2,1,2,2,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,2,2,1,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,1,7,1,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,2,3,2,3,3,7,5,5,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0,6,4,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,2,2,0,0,2,1,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,0,0,0,0,1,202,1,158,13,0,44,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
0,1,2,1,2,2,4,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,6,1,0,0,2,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,2,1,2,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,1,55,2,55,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,3,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,3,1,3,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,1,11,1,11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,4,8,4,9,4,5,5,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,1,2,1,2,2,4,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,3,5,4,5,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,6,1,1,3,2,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,2,2,2,2,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,1,1,1,1,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
0,1,4,2,4,1,4,1,4,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,7,2,0,0,1,1,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,2,4,5,21,18,19,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0
0,3,5,4,8,7,21,16,21,0,0,0,0,5,0,0,4,3,0,0,1,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,3,2,2,1,0,0,1,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,5,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,3,12,8,13,6,22,17,21,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,8,4,8,1,6,1,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0
0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,2,4,2,4,4,5,4,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,2,1,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,1,4,2,4,1,2,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,36,2,36,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,1,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,4,4,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,8,1,1,7,3,0,0,0,0,0,0
0,1,2,1,2,2,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,2,3,2,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,29,1,29,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,3,14,9,18,4,214,2,199,21,0,15,0,5,0,0,4,4,0,0,1,1,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,27,2,27,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,1,1,1,1,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,2,1,2,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,2,2,0,0,3,2,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,3,5,5,5,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,1,2,2,7,5,7,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,1,1,1,1,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,8,0
0,1,2,1,2,1,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,6,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,5,3,0,0,2,1,0,0
0,3,6,3,6,3,6,6,6,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,1,4,2,4,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,48,0,0,48,48,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,232,2,232,27,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0,6,5,0,0,0,0,0,0
0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,1,2,2,4,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,1,2,1,2,1,19,1,19,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,24,1,0,0,17,7,0,2,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
